snapshot pock_volume pock_asa pock_pol_asa pock_apol_asa pock_asa22 pock_pol_asa22 pock_apol_asa22 nb_AS mean_as_ray mean_as_solv_acc apol_as_prop mean_loc_hyd_dens hydrophobicity_score volume_score polarity_score charge_score prop_polar_atm as_density as_max_dst convex_hull_volume nb_abpa ALA ARG ASN ASP CYS GLN GLU GLY HIS ILE LEU LYS MET PHE PRO SER THR TRP TYR VAL
21 616.59 428.07 150.18 277.89 128.92 52.17 76.75 113 3.88 0.36 0.46 26.12 33.84 4.11 8 0 34.21 5.79 13.27 108.70 5   1   1   1   2   1   1   0   1   0   0   4   1   2   1   0   0   2   0   0   1
22 565.41 427.49 153.77 273.72 194.05 71.33 122.72 67 4.07 0.38 0.72 27.38 37.31 4.31 7 0 33.33 5.71 12.85 69.43 3   1   1   0   2   1   1   0   0   0   0   4   1   1   1   0   0   2   0   0   1
23 498.41 302.15 123.42 178.73 146.93 60.92 86.01 68 3.85 0.37 0.68 39.91 27.76 4.00 8 0 40.74 3.99 10.60 50.30 5   1   1   1   2   1   1   0   1   0   0   3   1   1   1   0   0   2   0   0   1
24 219.27 147.87 44.02 103.86 73.70 27.82 45.87 26 3.68 0.40 0.54 11.57 32.12 4.12 4 0 33.33 2.58 5.30 5.89 4   1   0   0   1   0   1   0   0   0   0   3   1   0   0   0   0   1   0   0   0
25 479.99 397.00 155.02 241.98 145.40 59.29 86.11 93 3.97 0.34 0.60 42.61 40.06 4.18 6 0 38.24 6.05 13.36 75.11 6   1   1   0   2   1   0   0   1   0   0   4   1   2   1   0   0   2   0   0   1
26 506.40 345.26 130.64 214.62 195.54 78.45 117.09 38 4.08 0.41 0.53 15.50 34.50 3.69 4 1 37.93 5.64 11.77 33.44 6   2   1   1   1   1   0   0   3   0   0   3   1   1   1   0   0   0   0   0   1
27 419.50 359.27 153.84 205.44 155.03 80.19 74.84 83 4.27 0.38 0.78 50.22 36.81 4.06 6 0 35.71 4.53 12.39 32.52 5   1   1   0   2   1   0   0   1   0   0   4   1   1   1   0   1   1   0   0   1
28 584.12 427.62 192.81 234.81 168.46 81.96 86.51 82 4.01 0.38 0.54 24.14 39.21 4.21 8 0 45.71 6.19 14.22 121.29 7   1   1   1   2   1   0   0   0   0   0   5   1   2   1   0   1   2   0   0   1
29 519.23 393.60 154.19 239.41 148.61 68.13 80.48 114 3.99 0.39 0.77 42.84 36.53 4.00 7 0 39.47 6.08 11.95 105.80 7   2   1   1   2   1   0   0   1   0   0   4   1   2   1   0   0   2   0   0   1
30 424.10 277.03 98.30 178.73 161.91 47.23 114.68 51 4.33 0.40 0.78 37.30 32.57 4.14 5 0 39.13 3.10 7.85 26.27 4   1   1   1   2   1   0   0   1   0   0   3   1   1   1   0   0   0   0   0   1
31 642.60 483.78 168.03 315.75 259.03 71.72 187.31 92 4.23 0.37 0.67 36.48 35.32 4.00 7 0 37.84 6.05 11.88 101.10 5   1   1   0   2   1   1   0   2   0   0   4   1   2   1   0   0   2   0   0   1
32 394.34 274.47 119.99 154.48 103.82 59.86 43.96 39 4.04 0.36 0.59 11.39 34.85 4.31 6 1 45.00 4.80 9.19 35.00 4   1   1   0   1   1   1   0   0   0   0   3   1   2   0   0   0   2   0   0   0
33 611.59 439.81 158.19 281.61 217.09 89.03 128.06 122 3.97 0.35 0.66 52.47 34.06 4.06 7 0 35.29 5.14 12.28 84.00 4   1   1   1   2   1   0   0   1   0   0   4   1   1   1   0   0   2   0   0   1
34 652.71 446.51 177.79 268.73 190.11 71.41 118.70 230 4.11 0.39 0.62 123.40 37.28 4.17 7 0 39.47 4.54 13.40 110.48 7   1   1   0   2   1   1   0   1   0   0   4   1   2   1   0   0   2   0   0   1
35 538.04 397.58 156.09 241.49 134.22 62.80 71.41 113 3.86 0.37 0.80 81.38 31.88 3.88 6 0 44.12 4.36 11.11 74.92 6   1   1   0   2   1   0   0   2   0   0   3   1   1   1   0   0   2   0   0   1
36 524.47 390.90 148.13 242.77 97.03 27.82 69.21 130 3.95 0.35 0.76 70.04 33.84 4.11 8 0 33.33 4.92 13.31 98.40 5   1   1   1   2   1   1   0   1   0   0   4   1   2   1   0   0   2   0   0   1
37 446.22 347.56 133.19 214.36 94.06 36.52 57.54 86 3.75 0.31 0.63 27.11 33.59 4.06 7 0 37.93 5.04 12.90 61.99 5   1   1   0   2   1   1   0   1   0   0   4   1   2   0   0   0   2   0   0   1
38 621.73 485.85 187.21 298.64 113.41 61.01 52.40 120 3.92 0.34 0.58 46.26 32.74 4.11 8 -1 40.00 5.59 13.96 101.70 7   1   1   1   2   1   0   1   1   0   0   4   1   2   1   0   0   2   0   0   1
39 569.58 413.28 111.83 301.45 231.88 50.63 181.25 134 4.09 0.40 0.76 71.76 36.56 3.88 6 -1 35.48 4.97 12.70 76.97 5   1   0   0   2   1   1   0   1   0   0   4   1   2   0   0   0   2   0   0   1
40 460.74 310.14 131.14 179.01 167.40 74.86 92.54 73 4.18 0.33 0.66 42.04 31.82 4.09 4 -1 36.36 3.51 7.88 16.06 2   0   0   0   2   1   1   0   1   0   0   2   1   1   1   0   0   0   0   0   1
41 448.64 315.24 108.28 206.96 150.78 41.74 109.05 43 4.11 0.41 0.91 33.85 29.00 4.15 5 0 38.46 3.95 11.33 34.34 5   1   1   0   2   1   1   0   1   0   0   2   1   1   1   0   0   0   0   0   1
42 446.69 338.77 121.65 217.12 129.81 41.79 88.02 56 3.96 0.37 0.77 36.56 23.64 4.07 5 0 38.71 4.23 11.52 38.61 6   1   1   0   2   1   1   0   1   0   0   2   1   1   1   1   0   0   0   0   1
43 431.42 339.17 117.54 221.63 66.84 22.78 44.06 99 3.92 0.35 0.40 30.15 25.13 4.20 6 0 31.25 4.11 12.66 65.05 4   0   1   0   2   1   1   0   1   0   0   2   1   2   1   1   0   1   0   0   1
44 311.25 207.50 90.36 117.14 96.56 48.78 47.78 33 3.92 0.38 0.39 10.15 25.33 3.67 5 -1 52.63 2.96 6.06 13.84 5   1   0   0   2   1   1   0   1   0   0   2   1   1   0   0   0   1   0   0   1
45 520.42 372.16 120.42 251.74 156.30 43.53 112.77 114 4.32 0.43 0.90 93.73 29.22 3.83 7 0 33.33 3.74 12.04 44.41 7   1   1   0   2   2   1   0   2   0   0   2   1   2   1   0   0   2   0   0   1
46 481.88 289.73 85.89 203.83 181.42 48.75 132.68 52 4.24 0.43 0.69 31.72 31.25 4.06 7 0 40.74 3.33 8.99 18.83 7   1   1   0   2   1   1   0   1   0   0   3   1   1   1   0   0   2   0   0   1
47 449.68 341.94 70.24 271.70 49.61 3.53 46.07 102 3.88 0.34 0.81 72.94 30.93 4.33 6 2 29.03 3.91 13.04 101.80 6   0   2   0   1   1   1   0   2   0   0   2   1   2   1   0   0   1   0   0   1
48 452.97 379.70 144.00 235.70 78.92 34.86 44.06 69 3.92 0.37 0.61 33.71 25.47 3.94 7 -1 40.00 4.71 11.86 52.48 7   1   1   0   2   1   1   1   2   0   0   2   1   2   1   0   0   1   0   0   1
49 608.86 420.35 127.79 292.56 186.36 48.75 137.62 215 4.18 0.46 0.70 93.04 28.58 3.95 8 -1 31.11 5.16 12.92 112.24 7   1   1   0   2   1   1   1   2   0   0   3   1   2   1   0   0   2   0   0   1
50 455.65 308.39 94.64 213.75 139.50 40.11 99.39 117 4.26 0.40 0.80 88.26 33.13 3.93 5 0 35.71 3.42 8.29 23.77 5   1   1   0   2   1   0   0   2   0   0   3   1   1   1   0   0   1   0   0   1
51 495.00 226.82 79.49 147.33 136.99 45.24 91.74 44 4.11 0.38 0.52 19.91 32.50 4.00 6 1 45.00 2.87 8.14 10.33 5   1   1   0   1   1   1   0   1   0   0   3   1   1   0   0   0   2   0   0   1
52 408.58 267.14 116.18 150.95 204.93 94.07 110.86 46 4.39 0.39 0.59 22.00 29.33 3.83 5 -1 47.37 2.09 7.09 12.74 4   1   0   0   2   0   1   0   1   0   0   3   1   1   0   0   0   1   0   0   1
53 423.28 273.12 91.34 181.78 121.82 46.98 74.84 92 4.09 0.40 0.70 59.62 25.80 3.80 6 0 44.00 4.00 10.52 40.71 6   1   1   0   2   1   1   0   2   0   0   3   1   1   0   0   0   1   0   0   1
54 564.20 374.98 136.21 238.77 177.78 62.60 115.18 85 4.04 0.35 0.65 48.87 25.06 3.71 7 0 35.48 3.84 11.00 67.33 5   1   1   0   2   2   1   0   2   0   0   2   1   2   0   0   0   2   0   0   1
55 404.68 263.71 80.80 182.91 139.06 29.82 109.24 90 4.11 0.44 0.61 50.51 32.50 4.00 6 1 36.00 3.65 7.89 38.20 6   1   1   0   1   1   1   0   1   0   0   3   1   1   0   0   0   2   0   0   1
56 386.98 234.44 95.98 138.46 147.17 45.47 101.70 74 4.32 0.44 0.73 48.19 36.83 4.00 3 1 44.44 2.14 8.30 10.26 3   1   1   0   1   1   0   0   2   0   0   2   1   1   1   0   0   0   0   0   1
57 477.90 327.75 110.87 216.88 204.50 66.39 138.11 64 4.27 0.36 0.72 41.61 39.00 3.85 3 -1 38.46 3.73 8.52 21.82 5   1   1   0   2   1   0   0   2   0   0   3   0   1   1   0   0   0   0   0   1
58 450.10 326.14 125.67 200.47 211.10 88.77 122.33 63 4.23 0.39 0.48 26.00 27.64 3.71 4 0 43.48 3.57 7.37 27.26 6   1   1   0   2   1   0   0   3   0   0   2   1   1   1   0   0   0   0   0   1
59 420.45 263.37 83.03 180.33 142.90 47.23 95.67 40 4.16 0.39 0.73 25.93 22.31 3.92 6 0 39.13 3.17 7.82 29.26 6   1   1   0   2   1   1   0   1   0   0   2   1   1   0   0   0   1   0   0   1
60 504.96 327.83 104.42 223.41 139.53 40.14 99.39 73 3.97 0.44 0.84 34.36 40.06 4.18 6 0 32.26 5.28 13.03 59.58 6   1   1   0   2   1   0   0   1   0   0   4   1   2   1   0   0   2   0   0   1
61 461.82 345.29 120.36 224.94 158.50 62.83 95.67 65 4.21 0.44 0.75 45.27 20.20 3.67 7 0 41.94 3.86 9.18 49.85 6   1   1   0   2   1   1   0   2   0   0   2   1   1   0   0   0   2   0   0   1
62 471.24 318.23 93.37 224.86 140.02 53.91 86.11 76 4.17 0.35 0.79 48.43 27.62 4.00 5 0 38.46 3.74 9.73 34.84 7   0   1   0   2   1   0   0   2   0   0   2   1   1   1   0   0   1   0   0   1
63 493.02 304.26 122.88 181.38 169.76 83.75 86.01 54 4.28 0.48 0.67 32.94 22.31 3.92 6 0 44.44 3.04 8.77 34.23 6   1   1   0   2   1   1   0   1   0   0   2   1   1   0   0   0   1   0   0   1
64 356.72 236.60 84.13 152.48 129.54 47.15 82.39 42 4.18 0.48 0.71 27.47 23.08 4.00 5 0 40.91 3.38 8.01 18.27 5   1   1   0   2   1   1   0   1   0   0   2   1   1   0   0   0   0   0   0   1
65 446.07 307.66 147.70 159.96 154.40 66.28 88.12 41 3.94 0.48 0.27 3.45 25.08 4.23 6 0 44.00 4.75 10.53 28.56 4   0   1   0   2   1   1   0   1   0   0   1   1   2   1   0   0   1   0   0   1
66 465.24 300.29 120.36 179.94 136.87 47.04 89.83 101 4.02 0.44 0.63 58.25 27.06 4.12 7 -1 37.93 3.75 11.70 55.48 6   1   1   0   2   1   1   1   1   0   0   2   1   2   1   0   0   1   0   0   1
67 391.96 276.00 66.61 209.39 86.03 19.13 66.90 104 4.00 0.40 0.81 79.50 25.19 3.81 7 0 33.33 3.25 8.56 32.78 8   1   1   0   2   1   1   0   2   0   0   2   1   1   1   0   0   2   0   0   1
68 397.86 337.86 143.93 193.93 132.86 52.28 80.57 80 4.12 0.38 0.64 47.49 27.64 4.21 5 0 37.93 3.48 12.26 37.46 3   0   1   0   2   1   0   0   1   0   0   2   1   2   1   1   0   1   0   0   1
69 501.48 386.03 134.86 251.17 177.49 64.62 112.87 89 3.96 0.35 0.57 38.90 29.50 4.00 6 0 28.12 5.36 12.47 61.21 2   0   1   0   2   2   1   0   2   0   0   2   1   2   1   0   0   1   0   0   1
70 491.08 335.01 112.90 222.10 184.06 57.41 126.65 74 4.01 0.48 0.59 20.45 35.06 4.19 6 0 30.00 4.94 12.82 68.18 4   1   1   0   2   1   1   0   1   0   0   3   1   2   1   0   0   1   0   0   1
71 460.08 294.19 117.34 176.85 149.40 48.92 100.48 66 4.01 0.41 0.52 14.59 39.31 4.19 6 1 37.04 5.55 12.14 67.08 5   1   1   0   1   1   1   0   1   0   0   3   1   2   1   0   0   2   0   0   1
72 500.47 273.81 90.27 183.54 187.39 62.66 124.73 73 4.09 0.43 0.70 29.69 30.73 4.07 6 0 32.00 3.66 13.54 45.41 2   1   1   0   2   1   1   0   1   0   0   3   1   2   0   0   0   1   0   0   1
73 406.73 269.53 105.29 164.24 123.92 41.74 82.19 24 4.03 0.48 0.42 8.00 36.12 4.00 6 1 41.67 4.46 10.81 49.50 6   1   1   0   1   2   1   0   1   0   0   3   1   2   0   0   0   2   0   0   1
74 456.57 299.50 70.15 229.35 91.97 22.86 69.11 69 4.07 0.39 0.81 45.39 39.12 4.12 6 1 34.62 4.13 11.60 58.83 7   1   1   0   1   1   1   0   1   0   0   4   1   2   0   0   0   2   0   0   1
75 501.24 401.17 166.02 235.15 200.48 68.10 132.38 70 4.07 0.38 0.70 37.22 32.47 4.13 6 0 38.71 4.37 12.10 34.88 4   1   1   0   2   1   1   0   1   0   0   3   1   1   1   0   0   1   0   0   1
76 336.25 229.86 76.49 153.37 107.18 40.28 66.90 25 3.81 0.28 0.76 13.89 27.50 4.08 6 1 50.00 2.90 8.42 16.44 7   1   1   0   1   0   1   0   1   0   0   3   1   1   0   0   0   2   0   0   0
77 222.11 209.58 58.23 151.35 32.15 3.48 28.67 30 3.79 0.48 0.63 12.84 39.33 4.08 5 0 31.58 3.98 8.29 7.75 4   1   0   0   1   1   1   0   0   0   0   2   1   1   1   0   0   2   0   0   1
78 412.58 373.82 101.47 272.35 118.40 43.56 74.84 101 3.96 0.35 0.77 39.23 42.95 4.05 6 1 32.35 5.38 12.07 114.79 6   2   1   0   1   2   1   0   1   0   0   4   1   2   1   0   0   2   0   0   1
79 420.53 316.12 84.17 231.94 98.28 33.29 64.99 85 3.71 0.37 0.60 35.61 41.27 4.00 4 1 36.67 4.29 11.40 47.90 9   2   1   0   1   2   0   0   1   0   0   2   1   2   1   0   0   1   0   0   1
80 529.73 331.54 77.39 254.16 116.30 24.46 91.84 84 4.00 0.37 0.75 40.63 48.50 4.56 6 1 28.12 4.95 11.73 71.79 4   1   1   0   1   0   1   0   0   0   1   4   1   2   1   0   0   2   0   0   1
81 566.94 310.71 96.96 213.75 176.98 48.92 128.06 38 4.10 0.41 0.50 16.63 35.24 4.12 7 0 37.04 4.03 9.37 49.81 3   1   1   0   2   1   1   0   1   0   1   3   1   1   1   0   0   2   0   0   1
82 470.34 316.03 59.06 256.97 130.59 14.00 116.59 104 4.11 0.41 0.86 78.90 39.00 3.93 5 0 24.14 3.93 10.69 40.21 4   1   0   0   1   1   1   0   1   0   0   2   1   2   1   0   0   2   0   0   1
83 482.72 337.29 110.67 226.62 106.53 45.27 61.26 89 3.95 0.35 0.83 49.00 43.56 4.00 5 -1 36.67 4.95 13.02 51.30 7   1   0   0   2   1   0   0   1   0   1   3   1   2   1   0   0   2   0   0   1
84 562.74 315.37 61.32 254.06 118.47 20.90 97.58 92 4.12 0.45 0.77 54.03 40.75 4.19 6 1 23.53 4.44 12.63 65.59 5   1   1   0   1   1   1   0   1   0   0   4   1   1   1   0   0   2   0   0   1
85 442.60 328.19 112.03 216.17 162.28 60.98 101.30 100 4.20 0.48 0.50 45.36 37.23 4.23 4 0 31.03 3.76 9.90 29.31 3   1   1   0   2   1   0   0   1   0   0   3   1   1   1   0   0   0   0   0   1
86 566.25 398.90 153.75 245.15 190.37 68.05 122.33 88 4.02 0.40 0.75 60.27 26.67 3.93 7 0 38.71 3.84 10.01 56.54 6   1   1   0   2   1   1   0   1   0   0   3   1   1   0   0   0   2   0   0   1
87 531.53 378.43 126.14 252.30 120.84 38.45 82.39 175 4.23 0.45 0.77 94.21 40.42 4.21 7 0 29.73 5.03 12.11 100.95 5   1   1   0   2   1   1   0   1   0   0   5   1   2   1   0   0   2   0   0   1
88 454.94 264.42 82.07 182.35 150.88 41.93 108.95 72 4.17 0.43 0.65 43.53 37.23 4.23 4 0 33.33 3.62 7.93 17.96 6   1   1   0   2   1   0   0   1   0   0   3   1   1   1   0   0   0   0   0   1
89 329.59 209.83 47.61 162.22 137.36 24.49 112.87 46 4.21 0.55 0.70 18.62 52.75 4.17 3 1 22.73 3.99 12.94 18.25 3   1   0   0   0   0   1   0   1   0   0   4   1   2   0   0   0   1   0   0   1
90 579.48 392.68 146.25 246.44 265.01 87.26 177.76 77 4.10 0.45 0.70 42.33 22.62 3.81 7 0 39.39 5.05 12.11 58.77 7   1   1   1   2   1   1   0   2   0   0   2   1   1   1   0   0   1   0   0   1
91 495.27 324.41 126.36 198.05 208.16 83.92 124.24 35 4.16 0.48 0.31 7.45 24.13 4.00 7 0 35.71 4.18 11.32 37.24 3   1   1   1   2   1   1   0   1   0   0   2   1   1   1   0   0   1   0   0   1
92 351.44 159.75 57.10 102.65 117.99 45.35 72.63 46 3.93 0.50 0.30 9.43 39.40 4.00 3 0 31.25 1.37 5.86 1.43 3   1   0   0   1   0   1   0   1   0   0   3   1   1   0   0   0   0   0   0   1
93 470.77 321.32 138.73 182.59 147.52 55.68 91.84 87 3.93 0.41 0.60 42.04 27.53 3.58 7 0 38.71 3.89 11.09 39.10 6   2   1   0   2   1   1   0   3   0   0   3   1   1   1   0   1   1   0   0   1
94 245.76 130.74 45.00 85.74 135.22 43.47 91.74 3 4.65 0.33 0.67 0.00 32.00 5.25 2 0 33.33 3.33 4.99 0.00 0   0   1   0   1   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0
95 189.40 161.85 56.79 105.06 75.07 13.91 61.16 12 3.73 0.37 0.33 2.00 48.86 4.57 2 0 25.00 2.35 7.74 4.57 0   1   1   0   1   0   0   0   0   0   0   2   0   0   1   0   0   0   0   0   1
96 291.69 178.89 78.66 100.23 138.27 75.20 63.07 5 4.11 0.46 0.40 0.00 11.88 4.50 5 0 36.36 5.01 8.19 0.00 0   0   1   1   2   0   0   0   0   0   0   2   1   0   0   0   0   0   0   0   1
97 169.47 150.43 62.28 88.16 74.24 22.63 51.61 7 4.07 0.37 0.43 2.00 44.57 4.29 2 0 33.33 2.82 5.17 0.00 2   1   1   0   1   1   0   0   0   0   0   3   0   0   0   0   0   0   0   0   0
98 214.26 213.78 88.19 125.59 81.54 26.11 55.43 8 3.90 0.36 0.62 4.00 36.12 4.50 3 1 31.25 3.50 6.20 0.00 1   1   1   0   1   1   0   0   0   0   0   3   1   0   0   0   0   0   0   0   0
99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0.00 0.00 -1.00 0.00 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
100 179.62 133.83 42.05 91.78 130.52 34.95 95.57 6 4.16 0.44 0.50 1.33 9.33 4.83 4 1 30.00 3.14 5.45 0.00 1   0   1   1   1   0   0   0   0   0   0   0   1   0   1   0   0   0   0   0   1
101 154.63 141.49 58.17 83.33 111.85 50.68 61.16 4 4.03 0.42 0.25 0.00 23.00 4.17 3 0 37.50 5.12 7.68 0.00 0   1   1   1   1   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0
102 459.26 260.01 70.18 189.84 103.86 34.95 68.91 18 3.92 0.38 0.67 3.67 45.50 4.64 6 1 34.78 6.83 11.90 86.20 5   0   1   0   1   1   1   0   0   0   0   4   1   0   2   0   0   2   0   0   1
103 366.48 247.18 72.08 175.11 186.00 33.10 152.91 37 4.18 0.43 0.41 8.27 36.87 4.33 7 1 38.10 3.96 12.40 29.59 5   1   1   1   1   1   1   0   0   0   0   3   1   0   2   0   0   2   0   0   1
104 152.90 129.13 57.88 71.25 69.01 36.52 32.49 7 3.88 0.47 0.14 0.00 21.50 4.30 6 1 50.00 5.93 10.41 0.00 3   1   1   1   1   0   1   0   0   0   0   3   1   0   0   0   0   1   0   0   0
105 183.39 128.13 50.85 77.29 65.44 38.68 26.76 15 3.70 0.44 0.40 4.00 32.36 4.45 6 1 46.67 3.27 10.58 12.24 4   1   1   0   1   0   1   0   0   0   0   3   1   0   1   0   0   2   0   0   0
106 228.52 179.66 50.45 129.22 84.29 17.39 66.90 10 3.85 0.31 0.50 1.60 29.56 4.78 5 1 35.71 3.84 11.62 8.06 4   0   1   1   1   0   0   0   0   0   0   1   1   0   2   0   0   1   0   0   1
107 220.54 193.24 71.27 121.97 93.03 28.05 64.99 13 3.77 0.38 0.46 4.00 27.33 4.33 7 1 43.75 5.06 11.66 12.56 4   1   1   1   1   0   1   0   0   0   0   3   1   0   1   0   0   2   0   0   0
108 497.40 305.49 118.30 187.18 143.83 53.99 89.83 54 4.25 0.38 0.69 27.95 31.12 4.25 8 0 43.48 3.46 12.34 32.86 8   1   1   1   2   1   1   0   0   0   0   3   1   0   2   0   0   2   0   0   1
109 286.62 269.21 69.95 199.26 139.23 22.63 116.59 29 4.32 0.41 0.52 6.80 37.50 4.75 6 1 28.57 3.53 11.45 44.38 4   0   1   1   1   0   1   0   0   0   0   3   1   0   2   0   0   1   0   0   1
110 197.95 149.58 39.69 109.89 74.39 20.87 53.52 25 4.03 0.46 0.68 13.06 29.50 4.00 4 0 35.71 3.06 6.99 3.35 4   1   0   0   1   0   1   0   0   0   0   2   1   0   0   0   0   1   0   0   1
111 291.45 239.72 76.69 163.03 149.43 38.57 110.86 39 4.15 0.47 0.46 11.89 21.80 4.40 6 1 36.84 5.87 12.08 18.66 3   1   1   1   1   0   1   0   0   0   0   2   1   0   1   0   0   1   0   0   0
112 143.31 154.52 63.95 90.57 48.05 19.38 28.67 13 3.88 0.39 0.31 0.50 21.00 4.27 7 1 53.85 5.22 11.42 1.20 4   1   1   1   1   0   1   0   0   0   0   2   1   0   1   0   0   2   0   0   0
113 513.63 359.40 94.93 264.47 232.59 68.21 164.38 34 4.12 0.45 0.68 10.70 35.94 4.25 7 0 30.77 5.40 12.81 73.15 4   1   1   0   2   2   1   0   0   0   0   3   1   0   2   0   0   2   0   0   1
114 203.38 182.45 88.26 94.20 124.62 57.72 66.90 4 3.99 0.41 0.25 0.00 20.14 4.29 5 0 54.55 4.56 7.64 0.00 1   0   1   0   1   0   1   0   0   0   0   2   0   0   0   0   0   2   0   0   0
