6.27 1.47 32.91
5.66 1.93 29.14
6.73 1.18 33.65
6.97 1.57 32.29
6.92 1.13 35.45
6.29 1.13 36.10
7.16 1.52 37.19
6.68 1.17 35.57
6.72 1.28 36.75
6.91 1.44 39.23
6.99 1.85 37.95
6.84 1.24 35.20
6.16 0.97 32.87
7.29 1.65 38.79
5.90 1.19 33.90
6.28 1.74 31.56
6.76 1.34 35.32
5.91 1.40 28.94
7.10 1.54 34.77
6.17 1.34 36.66
6.48 1.29 34.49
6.51 1.04 33.94
6.02 0.89 32.79
6.49 1.57 36.17
7.35 1.84 36.71
6.72 1.29 34.99
6.69 1.19 34.74
6.73 1.19 33.77
6.67 1.21 37.50
6.84 1.19 35.90
6.99 1.36 38.57
6.33 1.14 31.68
6.64 1.11 35.28
7.11 1.41 35.73
7.44 1.63 38.57
6.63 1.17 32.16
6.82 1.01 35.21
7.06 1.37 38.60
7.52 1.69 38.21
6.79 1.36 36.10
6.62 1.09 31.27
6.36 1.17 30.63
5.81 0.84 29.63
5.96 1.26 33.94
6.05 0.79 31.41
6.48 0.93 34.54
6.20 1.05 33.47
6.51 1.52 36.17
5.63 1.29 33.57
6.47 1.10 35.65
6.28 1.09 34.74
6.68 1.30 35.18
5.88 0.93 31.84
5.73 0.80 31.22
6.46 0.90 33.26
6.43 1.16 35.08
6.01 1.02 30.37
5.99 1.25 34.55
6.57 1.34 33.15
5.93 1.19 33.74
6.12 1.54 32.16
5.62 1.21 28.22
5.42 1.21 29.11
6.13 0.95 31.11
5.76 1.07 31.19
5.76 1.22 33.66
6.61 1.24 36.26
6.57 1.14 33.79
5.50 1.29 29.63
6.59 1.22 36.53
4.96 1.60 28.21
5.60 1.23 31.01
5.93 1.19 33.47
6.22 1.05 33.62
5.85 1.19 32.55
5.85 1.20 31.80
6.30 0.95 33.51
5.99 0.95 30.36
5.78 0.85 30.96
5.61 0.91 31.39
6.42 1.07 34.86
5.54 1.34 30.28
6.19 1.03 33.90
5.93 1.11 32.17
6.42 1.30 37.37
6.48 1.03 35.43
6.28 0.89 32.40
6.19 1.09 33.54
6.80 1.22 35.50
5.74 1.39 33.67
5.85 0.72 30.76
5.74 1.18 29.75
5.59 1.35 32.61
5.73 1.03 30.82
6.64 1.18 37.99
6.98 1.26 34.90
6.33 1.29 34.46
5.81 1.19 30.29
5.79 0.89 28.77
5.59 1.08 29.56
5.18 1.32 27.81
5.75 1.20 31.11
5.66 1.20 30.74
6.22 1.08 34.74
5.84 1.06 30.61
6.37 1.07 33.89
5.84 1.10 30.51
6.07 1.09 35.22
6.78 1.48 38.97
6.10 0.93 29.99
5.81 0.90 29.44
5.71 1.05 30.32
5.77 1.14 31.29
5.86 0.81 30.54
5.68 1.56 24.14
6.55 0.95 31.91
6.01 0.88 30.82
6.26 0.77 31.52
6.38 1.01 32.55
6.74 1.28 37.23
7.62 1.82 38.62
6.39 1.12 31.93
6.20 1.08 33.15
6.57 1.14 31.32
5.95 0.90 28.34
6.76 1.09 34.60
6.31 0.99 31.83
6.42 1.09 34.06
6.61 1.33 32.64
6.87 1.36 31.44
6.26 0.84 32.74
6.29 1.10 36.42
6.64 1.07 36.35
6.46 1.24 35.32
6.77 1.13 35.44
6.90 1.59 39.91
6.36 1.20 35.27
6.00 0.97 33.16
6.48 0.82 33.44
5.86 1.03 28.35
6.14 1.05 34.36
6.44 0.84 33.81
5.84 1.01 30.68
5.66 0.85 28.73
6.16 0.56 31.74
5.96 0.97 29.62
6.33 1.07 35.54
6.47 1.10 36.46
6.58 1.34 37.40
6.79 1.20 36.34
7.03 1.82 33.89
6.92 1.41 38.52
6.45 1.08 34.19
7.39 1.68 38.93
7.25 1.66 36.73
7.17 1.41 37.27
7.86 2.00 37.97
6.07 1.61 26.34
6.26 1.30 31.04
5.86 3.19 25.19
4.51 3.83 22.74
4.34 3.02 18.37
4.37 3.93 12.87
5.38 2.88 17.60
4.80 3.58 17.30
4.73 3.28 13.46
5.33 2.93 17.91
5.37 3.10 19.40
6.15 2.17 22.52
6.06 2.02 25.88
7.49 2.46 30.65
5.07 3.15 18.37
4.76 3.45 15.84
5.62 3.38 20.94
7.21 3.10 21.07
5.03 3.43 16.50
5.77 3.60 19.35
4.55 3.17 19.15
4.10 3.99 14.13
5.82 3.37 20.72
5.36 2.88 12.45
4.64 3.87 12.72
4.34 4.74 13.60
4.11 4.32 16.02
5.05 5.77 21.86
3.74 5.85 18.86
4.01 5.82 23.13
4.27 5.33 20.03
4.89 2.94 12.39
5.00 2.96 14.75
6.05 2.55 20.05
5.48 4.08 19.10
5.41 2.11 18.07
3.67 3.50 11.01
4.36 3.72 13.88
6.06 2.11 19.43
4.65 3.23 10.38
3.97 3.44 8.58
3.95 3.84 8.03
6.09 3.61 16.41
3.93 5.01 17.43
4.26 4.81 16.24
4.80 3.18 12.78
4.36 3.58 9.96
4.98 3.11 14.63
4.75 3.24 11.24
4.29 3.35 9.10
4.82 3.32 11.57
4.35 2.69 12.61
5.63 2.50 19.54
4.94 3.01 13.94
4.92 3.42 13.66
4.78 5.29 19.25
4.07 4.50 14.91
4.14 5.77 21.77
4.11 5.44 17.11
3.36 5.08 15.46
4.18 3.92 14.73
3.90 3.61 10.80
4.32 4.79 18.76
3.63 5.27 18.53
4.50 3.28 11.95
4.90 3.52 14.31
5.41 4.25 14.62
4.65 4.14 16.20
4.40 3.02 14.09
4.24 3.42 11.25
3.83 3.74 9.19
5.08 4.14 14.51
5.48 3.42 16.71
4.78 4.73 17.02
3.86 4.93 14.42
3.99 3.63 6.94
3.55 5.47 13.36
4.08 3.71 7.38
2.85 5.03 10.32
2.93 5.10 12.89
5.39 3.60 17.89
3.53 4.27 8.15
3.58 5.18 11.97
3.29 5.58 15.65
3.56 4.07 11.98
3.66 5.26 16.78
4.40 4.72 15.97
3.44 3.86 10.47
3.88 4.61 16.21
3.79 4.20 13.82
3.38 5.82 16.96
2.78 5.78 17.55
3.59 3.80 10.98
3.19 4.89 10.47
3.91 4.65 15.49
4.64 4.64 17.51
5.82 2.13 20.68
4.04 4.05 13.42
3.43 3.54 13.35
4.21 3.91 13.78
3.17 5.71 16.55
3.86 5.50 17.47
3.48 5.58 16.34
3.41 3.91 10.60
3.48 4.27 11.05
4.36 2.40 13.76
4.02 3.81 12.54
4.55 2.29 15.67
3.19 4.39 10.36
4.51 2.77 18.16
2.28 4.14 8.88
4.04 4.64 15.85
4.43 3.81 16.45
4.05 2.70 13.30
3.77 4.03 11.41
4.51 4.18 17.57
3.65 3.81 14.79
4.08 3.82 11.62
3.86 4.49 16.05
3.86 4.12 13.46
4.15 3.97 15.86
4.05 5.49 20.55
4.25 3.87 17.74
4.48 4.98 19.64
4.99 4.08 19.14
5.05 4.14 23.91
5.03 4.75 23.08
3.40 4.42 13.00
3.55 4.51 12.68
3.58 6.26 20.75
4.50 3.52 16.39
4.84 3.84 18.30
4.43 4.75 19.53
3.38 4.52 11.40
4.68 4.76 21.22
5.08 4.25 20.79
4.32 3.81 17.05
4.65 5.22 20.57
4.83 2.66 16.06
4.54 4.55 19.17
4.68 3.48 16.58
4.54 4.37 16.84
4.85 4.49 17.48
4.92 3.96 16.25
4.28 3.99 15.80
4.44 3.91 15.68
4.35 4.29 16.89
4.40 3.36 15.49
4.97 3.49 12.90
4.07 3.91 14.49
4.98 4.76 18.19
4.53 2.89 13.12
3.84 2.91 16.26
4.89 2.19 18.04
4.22 4.60 18.63
4.50 2.81 15.53
4.37 4.46 21.02
3.24 5.51 18.45
4.38 2.74 16.22
4.27 3.95 14.72
3.06 3.95 6.71
3.92 3.19 10.44
4.04 3.70 14.15
3.96 3.51 13.03
3.76 3.54 12.31
4.63 3.28 14.46
3.84 3.69 12.27
3.64 4.47 14.55
3.85 3.79 13.51
3.25 4.11 9.33
4.15 3.85 14.03
4.21 4.16 16.27
4.66 4.40 18.96
4.11 4.84 15.24
4.81 4.07 14.36
3.25 4.94 12.71
3.84 4.27 12.31
4.10 3.86 13.94
4.58 3.23 12.04
5.08 3.62 17.33
4.07 4.88 17.39
3.49 5.37 15.07
4.39 5.43 19.16
3.79 4.70 14.62
4.11 4.08 14.20
4.62 4.18 17.25
5.11 3.76 20.63
4.55 3.76 17.62
5.43 2.62 17.14
5.54 2.75 17.45
5.35 2.65 17.61
5.49 4.75 19.90
3.41 5.72 15.37
3.88 5.05 15.97
3.85 4.15 13.23
5.47 3.02 19.45
5.60 4.18 19.98
5.77 3.11 18.45
6.93 2.96 21.69
6.31 2.79 18.02
5.53 3.88 17.67
4.57 3.70 13.05
4.35 4.33 17.38
4.76 3.26 14.68
4.40 3.39 15.75
4.21 3.70 14.41
4.05 3.91 13.26
4.15 4.21 16.03
4.85 4.01 14.58
4.22 3.68 16.04
4.68 5.28 21.97
4.85 3.74 16.23
4.66 3.49 12.64
4.25 3.92 14.38
4.62 2.82 15.72
4.43 4.37 18.36
3.79 5.50 16.64
5.04 2.85 16.93
4.55 3.31 10.39
5.23 3.49 20.84
5.68 3.08 18.87
5.02 4.57 19.64
4.11 4.17 11.76
4.91 3.27 17.69
5.97 3.15 17.67
5.53 2.87 21.14
5.13 2.94 16.00
4.54 5.26 20.44
4.62 3.87 13.46
4.32 4.91 16.18
3.90 3.93 9.44
4.18 4.21 15.73
4.23 3.65 10.37
3.62 5.13 13.21
4.28 4.72 18.42
4.43 4.23 15.02
3.85 4.69 12.47
4.46 4.76 13.95
4.11 4.32 12.58
3.35 5.26 14.22
3.48 4.77 15.01
4.44 3.85 16.92
4.89 3.31 17.34
4.00 4.31 14.62
5.40 2.90 19.07
5.39 2.60 19.11
4.38 4.75 19.15
4.88 3.59 17.44
3.99 5.31 19.46
5.47 2.51 18.29
5.81 3.23 22.35
4.53 4.53 18.35
4.68 5.11 22.16
4.15 3.23 12.68
4.15 4.77 15.65
4.38 5.27 26.92
4.13 2.94 14.72
3.93 4.26 11.65
3.61 3.83 11.29
3.66 3.78 8.17
4.29 4.96 16.31
6.37 2.89 17.30
5.24 3.65 14.47
3.48 4.56 8.94
4.88 4.28 17.15
4.86 3.34 15.50
3.62 3.81 8.33
5.64 2.52 16.07
4.04 3.83 13.65
4.39 3.97 14.01
4.27 4.70 15.62
3.06 5.12 11.55
3.57 5.12 13.57
3.65 4.46 11.10
3.25 5.75 19.24
4.32 4.41 13.29
4.50 3.84 12.59
4.03 3.87 9.68
5.15 3.06 17.41
4.44 5.24 18.54
3.89 4.89 12.55
4.30 6.13 20.28
4.07 5.07 17.72
4.00 4.48 15.11
3.84 4.95 15.51
3.96 4.82 14.01
4.31 4.66 16.49
4.26 5.43 20.38
4.34 5.26 17.40
4.60 4.06 14.02
3.62 5.58 17.07
3.54 4.51 14.69
3.73 4.89 13.67
3.94 5.16 19.07
4.62 4.23 15.79
4.84 4.18 17.65
4.56 4.22 14.85
3.78 5.06 14.93
3.86 5.02 20.03
4.09 4.04 15.68
4.05 4.58 14.41
3.72 4.19 15.23
4.47 3.10 14.06
4.29 3.95 17.07
4.71 3.96 20.16
4.66 3.97 19.00
4.13 3.63 13.22
4.55 3.50 14.32
4.02 4.76 15.57
4.28 3.81 12.34
4.60 5.19 17.75
4.71 3.49 13.83
4.59 4.04 16.91
5.06 4.38 20.27
5.03 2.88 14.84
4.39 4.62 16.78
4.29 4.23 13.57
3.96 5.36 18.54
4.03 4.97 16.79
4.37 4.06 13.26
4.60 3.00 14.59
5.02 2.73 14.97
4.70 3.00 13.54
4.25 3.53 9.48
3.77 3.79 10.10
4.65 2.91 13.08
4.01 4.39 13.82
3.60 4.44 10.42
5.11 2.42 17.27
4.86 3.96 16.70
4.29 4.25 11.73
4.17 4.01 12.16
3.85 4.84 14.47
3.52 4.89 17.64
4.84 4.38 16.98
4.98 3.65 19.29
4.23 3.34 17.11
4.42 5.15 18.15
4.84 3.34 13.23
4.30 3.44 10.76
4.10 3.39 12.12
4.04 4.22 16.06
3.89 4.86 18.30
4.34 3.48 15.27
4.29 3.72 10.46
4.58 3.54 10.41
5.32 3.05 18.15
5.21 2.83 16.85
4.44 3.69 11.80
4.68 3.18 11.34
4.58 2.89 16.13
5.30 3.08 18.18
5.43 2.85 18.84
5.89 3.13 19.77
5.91 3.98 21.67
5.82 3.34 25.08
5.45 2.65 17.01
4.55 2.95 12.17
4.63 3.25 11.71
6.58 2.40 20.62
4.81 3.51 14.44
5.19 2.48 16.72
5.68 2.46 17.66
6.33 2.76 18.02
5.30 2.35 17.81
4.13 2.77 12.53
5.17 3.59 17.00
4.59 3.41 15.23
4.31 3.64 11.73
4.50 3.88 10.07
4.61 4.17 11.34
4.29 3.81 9.13
4.85 3.99 12.76
4.84 2.71 11.56
3.75 3.49 7.97
4.69 3.54 13.86
5.40 3.28 17.09
4.54 2.99 14.27
4.20 3.78 14.65
3.65 4.38 9.69
3.83 3.91 9.33
3.75 4.39 13.68
3.94 4.62 12.92
3.34 5.60 16.54
3.53 4.92 13.91
3.76 5.13 16.88
4.11 5.77 18.61
4.45 4.41 17.35
4.56 4.44 17.65
3.83 3.83 13.75
4.00 4.09 13.48
3.55 4.14 9.39
5.06 4.11 15.00
4.41 3.44 13.02
4.13 3.49 9.75
4.49 3.05 13.08
4.75 3.33 15.07
4.80 3.48 17.53
4.14 3.39 10.36
5.51 2.93 17.76
4.51 3.40 13.98
4.96 2.73 15.10
4.43 3.71 9.54
3.71 4.61 10.09
3.22 4.66 12.10
3.92 4.92 17.13
3.37 5.20 13.76
3.80 4.60 12.08
4.16 5.55 23.34
3.39 5.05 15.96
4.01 5.21 19.41
3.18 4.86 13.93
3.71 5.67 18.86
4.12 3.65 12.31
4.11 4.85 16.94
4.13 3.68 10.64
5.12 4.71 21.23
3.87 4.66 15.36
3.81 3.47 11.40
4.02 4.22 11.82
3.93 5.33 19.80
3.90 4.52 15.77
3.83 4.79 13.70
4.37 4.89 16.33
5.62 2.85 14.88
5.04 3.53 15.44
5.27 3.57 15.51
4.38 3.62 9.76
3.71 4.09 8.78
4.74 5.34 19.88
4.91 3.17 15.50
4.32 3.86 7.95
4.62 3.91 15.68
4.13 3.30 12.17
4.43 3.64 11.05
4.78 3.01 15.64
5.77 3.28 14.60
5.71 2.54 20.79
5.90 2.81 15.51
5.04 3.20 14.24
5.25 3.13 16.61
4.14 3.82 12.01
4.11 5.06 17.81
3.41 4.39 11.42
4.81 4.36 21.87
4.55 3.55 16.09
7.28 2.18 28.23
5.04 2.10 21.02
6.33 1.21 31.90
5.93 1.28 26.61
6.19 1.06 33.31
6.51 1.10 34.17
7.08 1.41 36.35
7.08 1.34 35.02
7.05 1.48 36.46
6.42 1.06 36.20
5.79 1.23 31.69
7.27 1.57 36.70
6.70 1.19 36.27
6.37 0.75 31.21
5.65 1.01 31.53
6.54 1.61 40.34
6.31 1.28 36.39
6.12 1.46 36.90
5.93 1.34 32.56
5.64 1.05 29.13
7.21 1.70 33.22
6.95 1.61 33.26
7.39 1.67 39.09
7.06 1.30 36.48
7.26 1.67 38.55
5.97 1.05 33.18
7.60 1.73 39.93
6.06 1.01 32.11
6.55 1.33 37.80
7.05 1.64 37.25
7.43 2.06 43.06
6.76 1.44 37.55
7.07 1.68 38.06
7.30 1.56 36.92
6.63 1.16 35.83
6.11 1.23 28.19
5.95 1.01 26.61
6.36 0.94 32.54
6.65 1.05 34.58
6.31 1.19 36.80
7.34 1.99 34.46
5.58 1.07 28.64
6.55 1.35 31.33
6.40 1.39 31.97
7.11 2.25 35.59
5.78 1.42 33.81
6.71 1.50 34.32
7.29 2.04 38.30
6.75 1.76 32.18
6.83 1.51 36.09
6.28 1.62 35.30
6.48 1.24 34.01
6.40 1.15 32.77
5.87 1.27 32.23
5.90 1.16 30.62
5.79 1.08 32.22
6.93 1.06 34.63
6.67 1.23 36.12
6.01 1.12 30.80
6.65 1.13 34.59
6.05 0.85 29.16
6.33 1.18 32.98
6.13 1.02 31.02
5.54 1.20 28.46
6.21 1.04 32.08
6.65 1.07 31.36
7.20 1.52 35.49
6.71 1.20 34.01
6.87 1.34 36.45
7.07 1.34 34.34
6.29 0.93 32.77
6.45 0.92 33.60
6.38 1.02 33.80
6.19 0.95 32.11
7.16 1.70 37.70
7.01 1.40 32.98
7.19 1.82 33.22
7.75 2.07 38.10
6.42 1.44 36.66
7.61 1.92 40.69
7.64 1.84 37.98
7.39 1.82 38.85
5.92 1.15 33.03
5.54 1.41 31.77
6.34 0.95 32.40
5.69 0.94 30.75
6.49 1.03 32.79
6.32 0.79 31.90
7.85 1.99 40.06
6.82 1.14 34.53
6.45 1.16 33.78
7.66 1.96 38.66
7.23 1.69 32.88
6.28 1.43 30.74
7.42 1.72 35.61
7.67 1.99 40.89
7.69 2.67 46.75
7.55 2.44 46.95
8.36 2.88 50.80
8.13 2.48 38.55
6.98 1.37 35.90
6.04 1.11 28.65
6.61 1.18 34.38
6.83 1.28 35.70
6.66 0.96 33.21
6.56 1.36 32.34
6.60 1.35 33.88
6.64 1.26 32.77
6.77 1.58 37.91
6.94 1.32 35.40
6.83 1.43 31.89
5.48 1.20 29.35
5.19 1.28 27.02
5.52 1.46 27.99
5.67 1.28 28.83
6.72 0.98 33.10
7.04 1.31 36.20
6.19 1.24 33.49
6.68 1.17 34.97
5.34 1.20 29.19
6.78 1.22 36.34
6.19 0.97 32.04
6.92 1.34 36.27
6.22 1.08 36.29
5.70 1.21 32.59
5.75 1.23 34.25
6.71 1.09 36.73
6.31 1.07 35.45
6.66 1.09 37.02
6.64 1.03 35.10
7.74 1.87 40.14
6.14 1.31 35.98
6.66 1.13 37.06
7.20 1.48 38.02
6.83 1.30 38.83
5.72 1.38 34.16
6.27 1.16 35.94
6.15 1.09 35.59
6.25 0.96 34.34
5.57 1.19 29.89
6.29 0.95 33.36
5.98 1.39 35.24
6.60 1.21 31.28
5.54 1.21 30.35
5.31 1.39 26.47
6.24 1.05 34.05
5.94 0.87 30.14
5.96 0.75 28.21
6.58 0.98 31.82
7.21 1.50 34.63
6.61 1.08 33.54
7.30 1.60 39.92
6.34 0.98 34.49
5.80 1.07 32.30
5.52 1.11 29.08
5.94 1.19 33.88
5.57 1.04 30.25
6.42 1.12 33.69
5.43 1.03 27.66
6.55 1.03 36.06
6.39 0.97 35.45
6.28 0.94 35.53
6.56 1.00 35.24
6.71 0.91 34.96
6.88 1.21 38.34
6.71 1.31 38.50
5.60 1.06 30.52
5.19 1.55 28.07
5.95 0.66 31.73
5.97 0.86 31.89
6.00 0.81 31.10
6.37 0.81 32.80
6.78 1.02 33.28
6.56 1.03 36.11
6.68 0.83 33.47
5.98 0.85 30.26
6.12 0.78 33.31
5.85 1.28 33.62
7.21 1.55 39.63
6.25 1.08 36.29
5.28 1.50 30.89
6.30 0.80 33.82
6.40 0.86 34.98
6.45 0.83 32.32
6.42 1.02 32.89
6.51 0.79 33.43
6.42 1.76 32.55
5.93 1.14 33.42
6.05 0.72 32.08
5.77 1.29 30.32
5.57 0.74 27.72
6.71 0.94 31.76
5.97 1.11 31.71
6.04 0.78 30.31
5.53 1.27 27.70
7.12 1.43 34.33
6.02 1.10 28.20
5.53 1.29 29.79
4.81 1.64 25.97
5.31 1.31 29.54
5.52 1.34 29.57
6.40 0.98 32.70
6.10 0.93 31.54
5.81 0.78 31.99
5.92 0.95 30.26
4.67 2.00 25.69
6.42 1.11 34.08
6.37 1.32 28.14
6.84 1.63 31.16
6.10 2.21 27.47
5.73 0.84 26.87
5.97 1.51 26.92
6.69 1.79 30.75
6.75 1.91 27.98
6.42 2.64 26.24
5.83 1.68 24.75
6.84 2.33 30.14
6.26 1.95 27.66
5.64 2.20 26.48
6.18 2.33 28.39
6.18 2.22 26.20
5.64 1.85 26.33
6.35 1.77 28.88
7.15 1.94 32.12
6.04 1.83 27.94
6.14 1.80 25.15
6.48 2.36 26.73
5.84 1.45 28.38
5.97 1.73 26.72
4.98 2.33 22.14
5.85 1.45 25.57
5.89 1.69 27.60
5.64 1.88 24.21
5.99 2.03 25.15
5.31 1.85 23.40
6.72 2.04 27.84
6.99 2.03 31.42
7.49 2.08 32.30
6.99 2.04 30.44
6.18 1.53 27.96
6.76 1.90 27.70
6.12 1.87 25.28
6.25 1.64 26.75
6.93 1.67 30.84
7.42 1.98 34.55
6.05 1.81 25.32
7.20 1.98 30.93
6.19 1.57 26.01
5.56 1.77 23.63
6.53 1.78 28.19
7.28 2.08 30.10
6.31 2.23 27.00
5.95 2.32 28.34
6.42 2.12 29.36
6.26 1.88 27.67
6.62 2.22 28.88
6.30 1.85 30.02
6.71 1.99 27.34
6.92 2.48 30.75
5.98 1.68 26.96
5.60 2.04 20.85
6.42 2.20 26.38
6.45 2.63 26.46
7.09 1.61 35.55
6.30 0.98 34.71
6.17 1.29 34.32
6.91 1.48 38.97
6.66 1.58 40.14
6.16 0.99 33.48
6.17 1.01 35.76
5.77 1.13 31.86
6.00 0.74 32.29
6.83 1.47 37.47
6.86 2.15 42.32
7.19 2.52 44.09
5.55 1.68 34.95
6.17 1.06 35.94
7.58 1.86 40.05
6.16 1.14 31.96
6.50 1.24 32.08
7.36 1.65 35.12
6.93 1.14 35.15
6.27 0.78 32.07
6.63 1.42 34.18
5.96 0.97 30.36
6.28 1.12 30.19
6.10 0.66 27.79
5.85 1.05 29.87
6.48 0.95 33.51
5.76 1.01 30.57
6.32 0.84 31.63
6.67 2.11 34.59
6.40 1.14 35.72
6.25 2.02 38.11
5.86 1.33 32.15
6.02 0.82 29.39
6.22 0.63 31.73
6.47 0.93 30.66
5.55 1.39 30.90
5.97 1.03 31.34
7.04 1.38 36.83
6.52 0.93 31.01
6.31 0.98 30.45
6.18 1.29 32.23
6.45 1.02 32.27
6.49 1.11 35.00
6.54 1.06 34.69
6.24 1.27 35.59
6.03 0.70 29.53
6.12 0.97 31.85
7.45 1.55 37.66
6.50 1.12 33.25
6.11 0.86 35.03
6.09 0.96 31.47
6.05 0.87 29.39
5.88 1.24 29.56
6.13 0.81 27.29
6.15 1.08 31.28
6.18 0.91 33.18
6.61 1.92 29.01
7.26 2.17 34.13
6.07 1.85 27.59
5.69 1.41 26.57
5.29 2.40 25.47
6.06 1.31 25.95
5.62 1.56 32.78
6.01 2.03 35.56
7.53 2.28 38.23
6.60 2.18 30.74
4.95 2.52 27.82
5.24 1.84 26.46
5.21 1.97 26.61
6.38 1.53 31.56
6.76 1.91 33.88
5.71 1.52 27.91
6.53 1.02 31.81
5.61 0.95 28.58
5.35 1.35 27.74
5.75 1.47 29.24
5.52 1.60 27.34
6.36 1.22 35.91
6.40 1.27 36.39
6.84 1.10 37.23
7.12 1.28 36.95
5.14 1.49 30.65
6.46 2.05 33.58
7.20 1.58 40.03
6.92 1.64 33.79
7.93 2.10 40.09
6.14 1.61 35.27
5.89 1.33 31.19
6.12 2.28 28.72
6.71 2.20 32.63
6.57 1.68 28.32
7.21 2.04 33.21
5.99 1.48 31.45
6.17 1.23 34.77
6.15 0.93 33.20
7.71 1.88 39.65
6.25 0.85 32.53
6.42 0.97 35.62
6.68 1.11 33.22
6.32 0.99 34.64
8.19 2.45 43.11
7.63 1.91 40.11
6.31 0.97 34.76
7.22 1.52 39.20
7.40 2.16 40.96
6.38 1.17 36.49
6.11 1.07 33.02
6.35 1.05 34.49
6.87 1.34 37.24
6.76 1.22 34.36
7.05 1.35 34.46
6.44 0.89 33.00
5.74 1.30 33.59
6.58 1.03 36.01
7.25 1.77 37.45
6.81 1.22 35.97
6.41 1.10 35.73
5.82 1.17 33.30
6.55 0.96 36.03
6.28 1.24 34.44
6.51 0.94 35.46
6.69 1.59 38.12
6.43 1.00 34.91
6.06 0.72 32.19
6.26 1.03 35.06
7.12 1.54 39.40
6.44 0.73 32.78
5.49 1.28 31.38
6.35 1.11 34.01
6.10 0.95 33.10
6.41 0.80 31.74
7.17 1.32 38.71
6.82 1.20 34.79
5.07 1.28 26.94
6.25 1.64 31.97
5.71 1.18 29.71
6.04 0.89 30.52
6.06 0.90 29.23
6.59 0.83 32.56
6.27 1.20 31.93
5.30 1.21 25.75
5.38 1.20 27.19
5.50 1.07 29.07
7.54 1.76 41.12
7.08 1.45 38.45
6.09 1.21 35.21
6.37 0.71 33.22
6.56 1.26 35.86
6.20 0.85 31.65
5.81 1.28 32.94
5.50 1.38 31.82
5.69 0.87 28.44
6.02 1.01 32.34
6.67 1.45 37.03
5.48 1.18 29.10
5.50 2.09 30.62
5.94 1.09 31.53
6.43 1.19 31.08
5.52 1.44 30.68
5.97 1.15 32.00
6.15 1.46 30.03
