1.90 5.73 9.33
2.14 6.09 9.33
2.19 5.74 14.03
2.21 5.60 12.89
2.51 6.25 10.26
2.31 6.14 13.88
2.33 5.78 13.49
1.98 5.69 11.38
2.08 5.88 10.81
1.99 6.50 7.54
2.15 5.88 11.65
2.30 5.71 10.85
2.04 5.83 9.58
2.35 6.22 12.30
2.66 6.21 10.09
2.30 6.08 8.59
2.30 6.29 11.51
2.26 5.86 11.56
2.51 6.36 13.78
2.39 6.50 12.03
2.16 6.15 11.56
2.16 5.77 11.96
2.34 6.40 9.16
2.21 5.98 12.44
2.51 5.88 11.99
1.89 5.49 10.91
2.21 6.34 10.37
2.07 5.69 12.76
2.16 6.32 13.21
2.25 6.14 8.98
1.96 5.70 11.61
2.04 5.62 9.86
2.19 6.06 12.04
2.21 5.84 13.41
2.50 6.23 13.01
2.02 5.92 10.97
2.38 6.30 11.57
2.32 5.83 12.69
1.94 5.85 11.38
2.09 5.44 10.93
2.10 5.58 10.16
1.96 5.75 11.98
1.99 6.01 11.28
2.06 5.75 12.14
2.07 5.60 10.62
2.06 6.10 12.26
2.49 5.88 10.31
2.15 6.03 10.71
2.59 6.12 9.85
2.16 5.66 12.59
1.98 5.73 10.34
2.19 5.93 10.25
2.08 5.65 12.11
2.01 5.92 10.58
2.20 5.71 13.43
2.31 5.76 11.40
2.10 5.81 10.85
2.60 6.09 12.05
2.13 5.74 11.89
2.24 6.14 8.78
1.95 5.83 12.02
2.16 5.58 10.86
1.94 5.49 11.77
2.14 6.17 11.05
1.93 6.03 10.31
2.37 6.13 11.62
2.55 6.45 12.50
2.47 5.83 11.24
2.37 5.67 11.95
2.21 5.78 11.06
2.26 5.43 12.07
2.05 5.42 10.35
2.14 5.59 10.96
2.05 5.69 10.21
2.27 5.59 11.45
2.12 5.78 12.15
2.45 6.19 10.67
2.39 5.70 11.18
1.97 5.83 11.68
2.00 5.67 13.24
1.98 5.28 9.71
2.12 5.32 9.37
1.70 5.44 10.73
2.19 5.34 10.75
2.00 5.93 11.72
1.67 5.37 10.80
1.46 5.70 9.52
1.99 5.54 8.95
1.76 5.88 10.18
2.00 5.51 11.86
1.99 5.85 9.69
1.94 5.62 12.46
1.96 5.79 10.71
1.95 5.85 7.71
1.75 6.16 7.50
1.51 5.82 7.41
1.81 5.62 7.96
1.50 5.82 9.18
1.49 5.66 8.34
1.48 6.16 8.47
1.92 5.96 11.78
1.64 5.72 12.25
1.93 5.35 12.74
1.72 5.60 11.73
1.81 5.53 11.27
1.42 5.74 9.80
1.72 6.13 9.28
1.95 5.94 10.57
1.57 5.89 10.53
1.77 5.83 10.35
1.94 5.59 10.52
1.59 6.05 9.85
1.98 5.23 13.11
1.97 5.13 11.82
1.68 5.55 10.15
1.81 5.89 9.44
1.88 5.66 11.74
1.69 5.86 12.52
1.74 6.04 11.28
1.60 6.15 8.37
1.83 5.75 11.36
1.81 5.72 11.45
1.70 5.68 10.71
1.82 5.88 13.85
1.88 6.03 10.82
1.88 6.10 11.97
1.92 6.25 11.65
2.03 5.75 12.30
1.94 5.66 12.78
1.81 5.69 10.29
2.02 5.88 10.65
1.51 6.19 7.53
1.71 6.10 8.14
1.88 5.79 11.21
1.87 5.72 10.38
2.13 6.02 8.77
2.11 5.55 13.39
1.82 5.95 10.38
1.90 5.89 10.83
2.04 6.02 10.38
1.85 5.73 9.15
1.70 5.54 10.41
2.52 6.19 13.96
2.08 5.72 12.67
2.16 5.86 12.19
2.15 5.87 11.63
1.53 5.62 8.52
2.04 6.21 10.76
1.95 6.35 8.60
2.16 6.51 10.20
2.13 5.78 8.89
1.83 6.07 10.04
1.72 6.13 7.60
1.77 6.20 8.23
1.86 6.50 10.58
1.82 5.78 10.11
2.06 6.42 9.19
1.46 6.39 7.43
1.34 6.20 4.59
2.04 7.05 7.29
1.34 5.82 7.10
1.58 6.22 9.29
1.54 6.17 8.41
1.49 5.75 7.38
1.75 5.48 7.78
1.49 6.15 7.20
1.38 6.12 6.01
1.48 5.75 9.00
1.44 6.10 6.69
1.49 5.92 5.95
1.61 5.85 8.93
1.60 6.02 6.61
1.55 5.64 8.48
1.60 5.62 7.47
1.61 5.89 7.44
2.18 5.68 8.64
1.57 5.80 6.03
1.54 5.83 8.60
1.72 6.24 7.93
1.36 5.84 6.84
1.26 5.75 7.48
2.24 6.77 7.78
1.98 6.59 9.48
1.81 6.75 4.02
0.98 6.18 1.88
1.53 7.06 4.69
1.71 6.90 8.18
1.09 6.55 5.15
1.95 4.62 9.00
0.81 5.71 4.82
3.01 4.47 14.02
3.90 3.77 13.88
3.44 4.45 17.15
3.90 3.56 17.37
4.01 4.58 20.03
3.89 4.19 16.72
4.04 3.47 18.26
2.79 4.41 12.53
4.13 3.66 17.94
3.02 4.57 13.66
3.55 3.49 15.72
3.97 3.00 15.49
3.45 3.94 12.08
3.90 3.81 16.93
3.49 3.90 15.58
4.06 3.19 16.83
3.72 3.87 13.67
4.07 3.42 14.26
4.19 3.57 17.96
3.54 4.18 16.02
3.37 4.30 16.10
3.81 3.33 17.81
3.41 3.33 14.37
4.10 3.23 15.61
3.71 3.12 12.43
3.36 4.08 9.71
2.82 4.47 12.85
3.27 4.38 15.93
3.19 3.52 14.48
3.15 3.64 15.52
2.30 4.30 10.68
1.99 4.69 9.95
2.40 3.95 11.52
2.85 4.69 15.22
2.89 4.42 14.89
2.44 4.68 14.16
2.31 4.68 11.85
1.84 4.66 7.97
2.24 4.43 8.90
1.42 5.11 8.10
3.56 4.81 16.40
3.74 3.56 13.42
4.04 4.20 15.57
2.98 4.54 14.19
2.76 4.15 11.33
3.61 4.00 16.67
3.02 4.59 15.85
2.21 4.57 11.10
3.23 4.62 12.75
3.11 4.80 15.71
3.28 4.65 18.26
2.35 4.44 13.33
2.52 4.64 12.82
2.76 4.00 12.16
4.06 3.42 16.50
3.89 3.77 14.65
2.34 4.11 12.38
3.18 3.46 9.40
3.84 3.03 11.57
6.20 1.38 24.32
5.00 2.90 14.61
5.68 1.61 19.36
5.46 1.74 18.36
3.90 2.80 11.45
5.81 1.64 18.60
4.77 2.04 14.57
4.52 2.45 14.33
5.62 1.78 17.74
5.31 1.95 16.57
5.36 2.15 14.97
5.14 1.74 17.35
5.40 2.01 15.34
5.43 1.87 17.40
4.64 2.84 10.67
5.68 2.31 14.02
6.00 1.43 23.16
5.09 2.18 15.95
5.38 1.84 15.55
6.22 1.40 22.69
3.68 3.54 10.66
4.10 3.35 9.91
5.06 2.69 12.77
5.00 2.07 14.81
6.02 1.85 20.01
5.48 2.15 15.09
5.11 1.77 17.15
4.59 2.65 11.30
4.96 1.89 16.05
4.64 2.25 14.50
5.06 2.36 12.75
5.43 1.75 16.58
4.30 2.65 9.98
6.19 1.72 20.06
5.80 1.74 19.91
6.30 1.40 26.33
5.32 1.63 18.94
4.98 2.42 12.77
4.35 2.47 14.22
4.76 2.35 12.17
5.11 1.90 16.19
5.75 1.81 21.11
5.41 2.18 16.23
4.92 2.43 12.91
5.42 2.02 15.65
4.97 1.63 20.03
6.30 1.00 26.11
5.78 1.22 22.76
5.26 1.41 19.59
4.23 2.43 12.54
4.75 2.14 12.63
4.40 2.29 15.19
4.74 1.94 16.06
5.34 1.71 19.70
5.25 1.65 19.11
5.15 1.41 21.92
5.40 1.65 21.18
6.79 1.73 28.45
4.82 2.10 18.64
5.52 1.62 25.10
6.87 2.06 33.46
7.01 2.06 33.26
6.84 1.79 29.10
6.65 1.65 27.64
6.74 1.96 29.07
6.72 1.54 29.43
6.18 1.67 26.18
6.44 1.21 28.52
6.18 2.15 25.97
5.68 1.72 24.85
6.96 2.61 35.27
7.24 2.33 34.64
6.60 1.79 26.66
6.28 1.35 25.10
5.95 1.86 27.61
5.76 1.63 21.41
6.45 1.42 30.35
5.66 1.73 21.23
6.42 1.31 23.18
6.04 1.15 26.31
5.88 1.46 25.71
5.98 1.12 24.42
4.52 2.23 14.97
4.84 1.63 18.50
5.52 2.15 15.61
4.64 1.94 19.78
4.34 2.12 16.53
6.34 1.19 25.13
5.85 0.93 25.24
5.99 1.73 30.09
5.17 2.23 26.83
6.12 1.19 28.05
6.45 1.13 28.04
6.33 1.34 31.04
4.87 1.46 22.55
5.45 1.26 23.00
6.20 1.43 27.20
5.36 1.77 26.32
6.85 1.44 31.70
6.03 1.20 25.71
6.45 1.40 30.03
7.41 2.11 33.34
7.23 2.27 33.89
6.25 2.48 30.94
5.30 2.57 28.19
6.52 2.32 32.02
6.76 1.98 34.04
6.89 1.95 31.18
6.18 1.58 26.90
6.30 1.44 29.96
6.92 2.17 33.79
6.31 2.08 27.08
6.71 1.49 30.34
6.31 1.51 28.27
5.79 1.45 21.90
5.94 1.44 29.44
5.75 1.90 26.77
5.98 1.80 26.80
5.67 1.84 26.49
5.55 1.45 22.49
5.59 1.91 27.87
5.44 1.61 24.79
6.28 1.93 30.13
6.17 2.08 30.98
5.78 1.98 28.53
6.35 1.73 30.68
5.18 1.91 21.80
6.29 1.67 26.13
6.05 1.62 26.40
6.39 1.14 27.55
6.57 1.78 31.98
6.15 1.82 31.26
5.89 1.84 28.83
6.79 1.73 28.69
6.57 1.62 27.42
6.37 1.47 28.37
6.65 1.32 29.64
5.99 1.33 30.36
6.86 1.55 31.24
5.72 1.82 22.58
6.14 1.48 27.12
6.15 1.57 24.91
6.22 1.43 26.00
6.94 1.50 28.39
4.73 2.30 18.16
6.42 1.64 27.22
5.92 2.18 30.94
6.19 1.47 27.48
6.72 1.27 29.76
6.07 1.68 29.69
5.83 2.31 26.25
4.76 2.38 19.13
6.11 1.62 30.64
6.19 2.46 26.54
6.76 2.18 26.05
5.10 2.35 24.67
6.11 2.12 33.03
5.36 2.45 29.86
6.16 1.85 30.23
5.81 1.67 28.97
5.26 2.14 25.45
5.05 1.82 23.55
6.30 2.22 28.94
6.88 1.69 32.54
7.38 1.85 31.75
6.33 1.41 29.78
6.79 1.87 30.28
6.13 1.72 28.85
6.19 1.35 24.53
5.30 1.89 26.82
6.16 1.87 27.75
6.63 1.85 29.47
6.94 1.79 29.27
6.58 1.61 29.64
7.36 2.35 32.36
7.20 2.29 32.84
6.27 1.83 28.90
6.31 1.84 31.30
5.89 2.32 28.71
5.87 2.09 26.39
6.09 2.13 25.90
6.09 1.68 26.64
5.79 2.13 25.34
5.83 2.01 26.31
6.55 1.75 30.14
5.57 1.87 25.56
6.38 2.07 28.69
6.69 1.97 28.59
6.29 2.18 23.58
6.73 1.39 28.23
5.35 2.34 27.19
6.22 1.69 28.40
7.01 2.64 34.49
5.97 1.53 25.82
6.31 1.45 27.43
5.82 2.03 27.98
5.84 1.86 26.14
5.75 1.88 29.82
6.28 2.21 33.92
6.18 1.35 30.15
5.90 2.22 28.14
6.41 1.60 29.93
6.28 2.01 31.00
5.95 2.30 31.22
6.40 2.46 26.36
6.21 2.61 30.24
5.92 2.60 29.16
5.93 1.88 26.11
6.78 2.79 28.64
6.19 1.72 28.61
4.45 2.71 13.21
6.49 1.80 28.64
6.37 1.55 26.21
5.39 2.45 21.92
6.38 1.51 27.64
7.24 2.06 33.85
8.23 2.73 37.76
7.45 2.17 31.34
7.55 2.09 31.91
7.07 2.01 30.50
7.62 2.28 39.22
7.90 2.35 35.84
7.52 1.98 32.91
6.75 1.93 29.95
9.50 3.59 46.58
9.09 3.32 46.00
9.10 3.38 47.42
9.28 3.59 46.49
6.94 1.40 33.06
8.19 2.43 40.08
8.77 3.00 42.17
9.11 3.10 44.44
9.60 3.86 48.96
7.92 1.95 39.43
7.66 2.06 36.87
7.40 1.60 31.53
8.56 2.64 42.95
9.14 3.58 44.92
7.51 1.69 36.37
6.98 1.63 35.17
7.63 2.22 37.31
6.99 1.88 36.26
7.26 1.89 34.81
7.75 1.82 36.00
7.34 1.68 37.21
7.01 1.57 37.68
7.92 2.14 36.67
6.58 1.06 31.07
6.42 1.28 29.21
6.66 1.42 33.36
7.13 2.72 34.40
7.20 2.65 36.76
6.56 2.62 36.92
7.36 1.88 31.93
6.49 1.57 33.37
8.30 2.82 39.46
7.35 1.91 37.38
7.07 1.57 34.56
7.72 1.98 37.43
7.43 1.57 37.06
8.80 3.26 43.56
7.62 1.85 39.34
7.39 2.31 32.84
7.86 2.07 33.70
7.41 2.07 36.32
7.11 1.87 34.84
6.79 2.04 35.15
7.17 2.06 34.25
7.66 2.15 37.16
8.32 2.40 36.78
8.09 2.35 38.58
8.34 2.49 35.74
9.49 3.65 46.55
9.34 3.43 42.13
7.74 1.99 35.43
9.16 3.42 44.54
8.54 2.59 41.19
8.02 2.07 37.35
8.74 2.79 37.21
7.68 1.86 34.68
7.85 1.86 38.31
7.65 1.99 33.85
7.15 1.46 30.45
7.88 2.50 36.27
8.12 2.17 37.56
8.23 2.37 41.22
7.13 1.81 27.90
8.61 2.85 39.23
7.02 1.64 31.17
6.76 1.96 33.02
6.96 2.18 33.91
6.85 1.56 34.02
5.74 2.21 29.25
7.43 2.47 38.11
7.02 1.44 35.47
7.24 1.67 32.30
7.43 1.67 31.51
7.30 1.71 29.02
6.31 1.78 30.04
7.10 2.10 33.79
7.59 1.97 38.98
7.66 2.37 38.89
7.02 2.08 36.61
7.39 1.92 32.55
8.36 2.40 36.58
7.30 1.77 30.77
6.27 2.28 31.90
6.31 1.70 29.50
7.07 1.87 33.94
8.24 2.80 36.13
6.48 2.64 34.64
7.09 2.21 36.99
8.21 2.57 37.31
7.65 1.94 38.82
6.29 1.13 28.40
8.08 2.19 34.87
9.05 3.18 41.43
8.31 2.62 35.98
10.48 4.57 49.11
9.03 3.10 41.03
7.02 1.96 35.87
7.59 1.92 35.55
9.88 4.13 49.93
9.43 3.60 43.88
8.19 2.48 36.41
8.87 3.02 41.31
8.38 2.57 37.87
8.21 2.66 38.61
7.87 2.48 41.63
7.31 2.04 36.14
9.17 3.38 44.81
7.87 2.80 39.62
8.57 3.23 43.41
8.49 2.67 36.32
8.87 3.07 38.01
8.85 3.37 46.80
8.60 2.80 38.42
7.82 2.08 37.49
8.41 2.52 38.26
7.91 2.12 36.57
9.87 4.01 44.69
9.96 4.01 43.91
9.11 3.24 42.26
9.49 3.52 42.34
8.70 2.88 39.86
8.10 2.43 38.99
9.85 3.95 44.87
7.68 2.12 37.02
8.25 2.52 40.27
8.53 2.62 39.07
9.15 3.28 43.45
9.48 3.63 44.31
8.84 3.03 40.74
8.71 3.23 44.79
9.19 3.35 40.55
8.46 2.63 39.64
8.04 2.25 37.02
8.63 2.77 38.54
7.89 2.12 35.36
8.92 3.09 41.61
9.31 3.54 40.27
9.28 3.24 41.46
8.57 2.61 35.99
7.33 1.74 30.19
8.76 2.87 41.16
8.53 2.69 38.87
7.76 2.08 35.88
7.81 1.96 35.65
7.61 1.80 35.62
8.68 2.87 34.63
8.41 2.58 33.85
6.54 2.10 33.01
7.39 1.84 31.74
8.42 2.66 40.01
8.30 2.45 38.20
8.39 2.96 39.06
8.42 2.70 40.09
8.38 2.57 39.44
8.01 2.14 36.13
8.13 2.22 35.83
7.35 1.76 33.78
9.33 3.67 43.49
9.39 3.41 40.12
8.34 2.45 39.03
6.96 1.30 30.17
7.29 1.62 32.49
8.18 2.52 35.06
7.99 2.18 35.52
9.64 3.78 43.50
8.84 2.90 36.94
8.66 2.73 36.39
8.34 2.55 38.38
7.21 1.51 31.87
8.34 2.47 36.85
8.22 2.40 34.89
9.52 3.61 45.92
9.57 3.73 43.77
7.92 2.48 33.93
7.32 2.17 33.19
7.77 1.93 33.89
8.38 2.58 36.35
8.30 2.55 33.05
6.64 1.20 30.28
8.60 2.68 40.48
7.74 1.89 35.72
9.41 3.62 45.91
9.33 3.44 45.10
8.61 2.67 38.25
10.09 4.19 44.80
10.26 4.29 46.72
10.42 4.50 46.37
8.33 2.54 39.00
9.81 3.93 45.69
8.76 2.84 40.33
9.06 3.11 43.01
8.56 2.66 39.52
9.03 3.15 40.16
9.22 3.39 40.36
9.16 3.18 39.81
7.17 1.74 36.36
